,Facility,Tool,Datim,State,State_SC,State_TR,id,Duration,BeginEndFlag
1977,PLINE300,ZETA,2023-01-13 09:00:00,DOWN,,,1977.0,9.0,Begin
1978,PLINE300,ZETA,2023-01-20 09:00:00,DOWN,,,1978.0,4.0,Begin
2508,PLINE300,LithoCluster_1950,2023-01-08 14:00:00,UP,UP,UP,2508.0,1.0,Begin
2509,PLINE300,LithoCluster_1950,2023-01-08 17:00:00,UP,UP,UP,2509.0,1.0,Begin
2510,PLINE300,LithoCluster_1950,2023-01-12 14:00:00,DOWN,UP,DOWN,2510.0,1.0,Begin
2511,PLINE300,LithoCluster_1950,2023-01-14 09:00:00,DOWN,UP,DOWN,2511.0,0.5,Begin
2502,PLINE300,LithoCluster_1950,2023-01-17 09:00:00,UP,UP,UP,2502.0,1.0,Begin
2512,PLINE300,LithoCluster_1950,2023-01-17 14:00:00,UP,UP,UP,2512.0,2.0,Begin
2505,PLINE300,LithoCluster_1950,2023-01-18 07:00:00,UP,UP,UP,2505.0,1.0,Begin
2506,PLINE300,LithoCluster_1950,2023-01-18 10:00:00,UP,UP,UP,2506.0,1.0,Begin
2503,PLINE300,LithoCluster_1950,2023-01-18 17:00:00,UP,UP,UP,2503.0,1.0,Begin
2513,PLINE300,LithoCluster_1950,2023-01-19 14:00:00,UP,UP,UP,2513.0,2.0,Begin
2514,PLINE300,LithoCluster_1950,2023-01-22 16:00:00,DOWN,UP,DOWN,2514.0,1.0,Begin
598,PLINE300,LithoCluster_1950,2023-01-22 16:02:00,UP,UP,UP,2514.0,1.0,Begin
2507,PLINE300,LithoCluster_1950,2023-01-23 14:30:00,UP,UP,UP,2507.0,3.5,Begin
2458,PLINE300,LithoCluster_1950,2023-01-25 14:52:00,UP,UP,UP,2458.0,1.1333333333333333,Begin
2504,PLINE300,LithoCluster_1950,2023-01-25 17:30:00,UP,UP,UP,2504.0,0.5,Begin
2525,PLINE300,LithoCluster_2000,2023-01-03 18:00:00,UP,UP,UP,2525.0,1.0,Begin
2520,PLINE300,LithoCluster_2000,2023-01-06 10:00:00,UP,UP,UP,2520.0,0.5,Begin
2526,PLINE300,LithoCluster_2000,2023-01-09 07:00:00,UP,UP,UP,2526.0,1.0,Begin
2515,PLINE300,LithoCluster_2000,2023-01-09 10:00:00,UP,UP,UP,2515.0,2.0,Begin
2527,PLINE300,LithoCluster_2000,2023-01-10 07:00:00,UP,UP,UP,2527.0,1.0,Begin
2533,PLINE300,LithoCluster_2000,2023-01-11 15:30:00,UP,UP,UP,2533.0,1.5,Begin
2521,PLINE300,LithoCluster_2000,2023-01-12 09:00:00,UP,UP,UP,2521.0,3.5,Begin
2534,PLINE300,LithoCluster_2000,2023-01-12 12:30:00,UP,UP,UP,2534.0,2.0,Begin
2528,PLINE300,LithoCluster_2000,2023-01-13 12:00:00,UP,UP,UP,2528.0,6.0,Begin
2535,PLINE300,LithoCluster_2000,2023-01-16 11:00:00,UP,UP,UP,2535.0,1.0,Begin
2529,PLINE300,LithoCluster_2000,2023-01-16 12:30:00,UP,UP,UP,2529.0,1.0,Begin
2536,PLINE300,LithoCluster_2000,2023-01-16 13:30:00,UP,UP,UP,2536.0,1.0,Begin
2537,PLINE300,LithoCluster_2000,2023-01-16 15:30:00,UP,UP,UP,2537.0,0.5,Begin
2530,PLINE300,LithoCluster_2000,2023-01-17 11:00:00,UP,UP,UP,2530.0,1.5,Begin
2531,PLINE300,LithoCluster_2000,2023-01-19 11:00:00,UP,UP,UP,2531.0,3.0,Begin
2522,PLINE300,LithoCluster_2000,2023-01-20 10:00:00,UP,UP,UP,2522.0,2.0,Begin
2516,PLINE300,LithoCluster_2000,2023-01-21 10:00:00,UP,UP,UP,2516.0,2.0,Begin
2517,PLINE300,LithoCluster_2000,2023-01-21 15:00:00,UP,UP,UP,2517.0,2.0,Begin
2518,PLINE300,LithoCluster_2000,2023-01-22 10:00:00,UP,UP,UP,2518.0,2.0,Begin
2519,PLINE300,LithoCluster_2000,2023-01-22 14:00:00,DOWN,UP,DOWN,2519.0,2.0,Begin
2459,PLINE300,LithoCluster_2000,2023-01-23 16:00:00,DOWN,UP,DOWN,2459.0,2.5,Begin
884,PLINE300,LithoCluster_2000,2023-01-23 18:27:00,UP,UP,UP,2459.0,2.5,Begin
2532,PLINE300,LithoCluster_2000,2023-01-24 11:00:00,UP,UP,UP,2532.0,9.0,Begin
2523,PLINE300,LithoCluster_2000,2023-01-25 10:00:00,UP,UP,UP,2523.0,1.0,Begin
2538,PLINE300,LithoCluster_2000,2023-01-25 14:00:00,UP,UP,UP,2538.0,0.5,Begin
2524,PLINE300,LithoCluster_2000,2023-01-25 17:00:00,UP,UP,UP,2524.0,1.0,Begin
2488,PLINE300,LithoCluster_1000,2023-01-03 08:00:00,UP,UP,UP,2488.0,2.0,Begin
2445,PLINE300,LithoCluster_1000,2023-01-05 08:00:00,UP,UP,UP,2445.0,2.0,Begin
2485,PLINE300,LithoCluster_1000,2023-01-05 14:00:00,UP,UP,UP,2485.0,2.0,Begin
2446,PLINE300,LithoCluster_1000,2023-01-07 09:00:00,UP,UP,UP,2446.0,2.0,Begin
2447,PLINE300,LithoCluster_1000,2023-01-09 08:51:00,UP,UP,UP,2447.0,1.15,Begin
2448,PLINE300,LithoCluster_1000,2023-01-11 08:00:00,UP,UP,UP,2448.0,2.183333333333333,Begin
2500,PLINE300,LithoCluster_1000,2023-01-11 14:00:00,DOWN,UP,DOWN,2500.0,1.5,Begin
2449,PLINE300,LithoCluster_1000,2023-01-12 08:00:00,UP,UP,UP,2449.0,2.0166666666666666,Begin
2501,PLINE300,LithoCluster_1000,2023-01-12 10:00:00,UP,UP,UP,2501.0,2.5,Begin
2444,PLINE300,LithoCluster_1000,2023-01-12 14:00:00,UP,UP,UP,2444.0,2.8,Begin
2450,PLINE300,LithoCluster_1000,2023-01-12 17:00:00,UP,UP,UP,2450.0,2.0,Begin
2489,PLINE300,LithoCluster_1000,2023-01-13 00:00:00,UP,UP,UP,2489.0,2.0,Begin
2451,PLINE300,LithoCluster_1000,2023-01-13 08:00:00,UP,UP,UP,2451.0,2.0,Begin
2499,PLINE300,LithoCluster_1000,2023-01-13 14:00:00,UP,UP,UP,2499.0,0.5,Begin
2486,PLINE300,LithoCluster_1000,2023-01-13 15:00:00,UP,UP,UP,2486.0,1.0,Begin
2490,PLINE300,LithoCluster_1000,2023-01-13 17:00:00,DOWN,UP,DOWN,2490.0,2.0,Begin
2452,PLINE300,LithoCluster_1000,2023-01-14 07:57:00,UP,UP,UP,2452.0,3.033333333333333,Begin
2453,PLINE300,LithoCluster_1000,2023-01-15 08:00:00,UP,UP,UP,2453.0,2.066666666666667,Begin
2491,PLINE300,LithoCluster_1000,2023-01-16 00:00:00,UP,UP,UP,2491.0,2.0,Begin
1179,PLINE300,LithoCluster_1000,2023-01-16 00:00:00,DOWN,DOWN,UP,2491.0,2.0,Begin
2492,PLINE300,LithoCluster_1000,2023-01-16 08:00:00,UP,UP,UP,2492.0,2.0,Begin
2454,PLINE300,LithoCluster_1000,2023-01-19 08:00:00,UP,UP,UP,2454.0,2.1666666666666665,Begin
2487,PLINE300,LithoCluster_1000,2023-01-19 14:00:00,UP,UP,UP,2487.0,2.0,Begin
2455,PLINE300,LithoCluster_1000,2023-01-20 08:00:00,UP,UP,UP,2455.0,2.05,Begin
2456,PLINE300,LithoCluster_1000,2023-01-20 17:00:00,UP,UP,UP,2456.0,2.2,Begin
2457,PLINE300,LithoCluster_1000,2023-01-22 08:00:00,UP,UP,UP,2457.0,2.033333333333333,Begin
2493,PLINE300,LithoCluster_1000,2023-01-24 00:00:00,DOWN,UP,DOWN,2493.0,2.0,Begin
1187,PLINE300,LithoCluster_1000,2023-01-24 00:00:00,DOWN,DOWN,DOWN,2493.0,2.0,Begin
1188,PLINE300,LithoCluster_1000,2023-01-24 01:28:00,DOWN,UP,DOWN,2493.0,2.0,Begin
1202,PLINE300,LithoCluster_1000,2023-01-24 01:38:00,UP,UP,UP,2493.0,2.0,Begin
1203,PLINE300,LithoCluster_1000,2023-01-24 01:52:00,DOWN,UP,DOWN,2493.0,2.0,Begin
2443,PLINE300,LithoCluster_1000,2023-01-24 07:30:00,UP,UP,UP,2443.0,2.5,Begin
2494,PLINE300,LithoCluster_1000,2023-01-24 10:00:00,UP,UP,UP,2494.0,2.0,Begin
1205,PLINE300,LithoCluster_1000,2023-01-24 10:19:00,DOWN,UP,DOWN,2494.0,2.0,Begin
1206,PLINE300,LithoCluster_1000,2023-01-24 10:46:00,UP,UP,UP,2494.0,2.0,Begin
2495,PLINE300,LithoCluster_1000,2023-01-25 00:00:00,UP,UP,UP,2495.0,2.0,Begin
1189,PLINE300,LithoCluster_1000,2023-01-25 00:00:00,DOWN,DOWN,UP,2495.0,2.0,Begin
1190,PLINE300,LithoCluster_1000,2023-01-25 01:30:00,UP,UP,UP,2495.0,2.0,Begin
2496,PLINE300,LithoCluster_1000,2023-01-25 08:00:00,UP,UP,UP,2496.0,2.0,Begin
2497,PLINE300,LithoCluster_1000,2023-01-26 00:00:00,DOWN,UP,DOWN,2497.0,2.0,Begin
2484,PLINE300,LithoCluster_1000,2023-01-26 06:00:00,DOWN,UP,DOWN,2484.0,2.0,Begin
2498,PLINE300,LithoCluster_1000,2023-01-26 08:00:00,DOWN,UP,DOWN,2498.0,2.0,Begin
2625,PLINE300,LithoCluster_3400,2023-01-02 22:00:00,DOWN,DOWN,DOWN,2625.0,13.0,Begin
1433,PLINE300,LithoCluster_3400,2023-01-03 04:35:00,DOWN,DOWN,UP,2625.0,13.0,Begin
1434,PLINE300,LithoCluster_3400,2023-01-03 08:28:00,DOWN,DOWN,DOWN,2625.0,13.0,Begin
1435,PLINE300,LithoCluster_3400,2023-01-03 09:36:00,DOWN,DOWN,UP,2625.0,13.0,Begin
2588,PLINE300,LithoCluster_3400,2023-01-03 13:00:00,DOWN,DOWN,UP,2588.0,2.0,Begin
1481,PLINE300,LithoCluster_3400,2023-01-03 13:31:00,UP,UP,UP,2588.0,2.0,Begin
2573,PLINE300,LithoCluster_3400,2023-01-03 15:00:00,UP,UP,UP,2573.0,1.5,Begin
2559,PLINE300,LithoCluster_3400,2023-01-03 16:30:00,UP,UP,UP,2559.0,0.5,Begin
2638,PLINE300,LithoCluster_3400,2023-01-03 17:00:00,UP,UP,UP,2638.0,0.5,Begin
2470,PLINE300,LithoCluster_3400,2023-01-04 09:30:00,UP,UP,UP,2470.0,0.5,Begin
2589,PLINE300,LithoCluster_3400,2023-01-04 10:00:00,UP,UP,UP,2589.0,1.0,Begin
2590,PLINE300,LithoCluster_3400,2023-01-04 12:00:00,UP,UP,UP,2590.0,4.0,Begin
2547,PLINE300,LithoCluster_3400,2023-01-04 16:00:00,UP,UP,UP,2547.0,1.0,Begin
2639,PLINE300,LithoCluster_3400,2023-01-04 17:00:00,UP,UP,UP,2639.0,1.0,Begin
2591,PLINE300,LithoCluster_3400,2023-01-04 18:00:00,UP,UP,UP,2591.0,0.5,Begin
2592,PLINE300,LithoCluster_3400,2023-01-04 22:00:00,UP,UP,UP,2592.0,1.0,Begin
2471,PLINE300,LithoCluster_3400,2023-01-05 10:22:00,UP,UP,UP,2471.0,0.6333333333333333,Begin
2593,PLINE300,LithoCluster_3400,2023-01-05 13:00:00,UP,UP,UP,2593.0,2.0,Begin
2548,PLINE300,LithoCluster_3400,2023-01-05 15:00:00,UP,UP,UP,2548.0,1.0,Begin
2465,PLINE300,LithoCluster_3400,2023-01-05 16:00:00,UP,UP,UP,2465.0,1.0,Begin
2594,PLINE300,LithoCluster_3400,2023-01-05 17:00:00,UP,UP,UP,2594.0,1.0,Begin
2483,PLINE300,LithoCluster_3400,2023-01-06 07:11:00,UP,UP,UP,2483.0,0.8166666666666667,Begin
2466,PLINE300,LithoCluster_3400,2023-01-06 09:30:00,UP,UP,UP,2466.0,0.5333333333333333,Begin
2619,PLINE300,LithoCluster_3400,2023-01-06 14:00:00,UP,UP,UP,2619.0,1.0,Begin
2595,PLINE300,LithoCluster_3400,2023-01-06 15:00:00,UP,UP,UP,2595.0,0.5,Begin
2584,PLINE300,LithoCluster_3400,2023-01-06 18:00:00,UP,UP,UP,2584.0,0.5,Begin
2556,PLINE300,LithoCluster_3400,2023-01-06 20:00:00,UP,UP,UP,2556.0,1.0,Begin
2557,PLINE300,LithoCluster_3400,2023-01-06 21:30:00,UP,UP,UP,2557.0,0.5,Begin
2617,PLINE300,LithoCluster_3400,2023-01-07 08:00:00,UP,UP,UP,2617.0,1.0,Begin
2545,PLINE300,LithoCluster_3400,2023-01-07 10:00:00,UP,UP,UP,2545.0,0.5,Begin
2539,PLINE300,LithoCluster_3400,2023-01-07 11:00:00,UP,UP,UP,2539.0,1.0,Begin
2626,PLINE300,LithoCluster_3400,2023-01-07 14:00:00,UP,UP,UP,2626.0,4.0,Begin
2461,PLINE300,LithoCluster_3400,2023-01-08 18:00:00,UP,UP,UP,2461.0,1.0,Begin
2472,PLINE300,LithoCluster_3400,2023-01-09 08:51:00,UP,UP,UP,2472.0,2.15,Begin
2469,PLINE300,LithoCluster_3400,2023-01-09 15:54:00,UP,UP,UP,2469.0,2.1,Begin
2462,PLINE300,LithoCluster_3400,2023-01-09 18:00:00,UP,UP,UP,2462.0,2.0,Begin
2621,PLINE300,LithoCluster_3400,2023-01-09 20:00:00,UP,UP,UP,2621.0,1.0,Begin
2640,PLINE300,LithoCluster_3400,2023-01-10 15:00:00,DOWN,DOWN,UP,2640.0,4.5,Begin
2613,PLINE300,LithoCluster_3400,2023-01-10 19:30:00,DOWN,DOWN,UP,2613.0,1.0,Begin
2648,PLINE300,LithoCluster_3400,2023-01-10 23:00:00,UP,UP,UP,2648.0,1.0,Begin
2608,PLINE300,LithoCluster_3400,2023-01-11 01:00:00,UP,UP,UP,2608.0,1.0,Begin
2473,PLINE300,LithoCluster_3400,2023-01-11 09:26:00,DOWN,UP,DOWN,2473.0,0.5666666666666667,Begin
2596,PLINE300,LithoCluster_3400,2023-01-11 10:00:00,DOWN,UP,DOWN,2596.0,1.0,Begin
2566,PLINE300,LithoCluster_3400,2023-01-11 11:00:00,DOWN,UP,DOWN,2566.0,1.0,Begin
2478,PLINE300,LithoCluster_3400,2023-01-11 14:00:00,DOWN,UP,DOWN,2478.0,0.5,Begin
2641,PLINE300,LithoCluster_3400,2023-01-11 14:30:00,DOWN,UP,DOWN,2641.0,0.5,Begin
2597,PLINE300,LithoCluster_3400,2023-01-11 15:00:00,DOWN,UP,DOWN,2597.0,2.0,Begin
2460,PLINE300,LithoCluster_3400,2023-01-11 16:54:00,DOWN,UP,DOWN,2460.0,1.1,Begin
2614,PLINE300,LithoCluster_3400,2023-01-11 18:00:00,DOWN,UP,DOWN,2614.0,2.0,Begin
2627,PLINE300,LithoCluster_3400,2023-01-11 23:00:00,UP,UP,UP,2627.0,1.0,Begin
2628,PLINE300,LithoCluster_3400,2023-01-13 14:00:00,DOWN,DOWN,UP,2628.0,0.5,Begin
2560,PLINE300,LithoCluster_3400,2023-01-13 15:00:00,DOWN,DOWN,UP,2560.0,0.5,Begin
2577,PLINE300,LithoCluster_3400,2023-01-13 17:00:00,DOWN,DOWN,UP,2577.0,0.5,Begin
2598,PLINE300,LithoCluster_3400,2023-01-14 09:00:00,DOWN,DOWN,UP,2598.0,1.0,Begin
1485,PLINE300,LithoCluster_3400,2023-01-14 09:27:00,UP,UP,UP,2598.0,1.0,Begin
2565,PLINE300,LithoCluster_3400,2023-01-14 11:00:00,UP,UP,UP,2565.0,1.0,Begin
2629,PLINE300,LithoCluster_3400,2023-01-14 14:00:00,UP,UP,UP,2629.0,4.0,Begin
1486,PLINE300,LithoCluster_3400,2023-01-14 14:50:00,DOWN,DOWN,UP,2629.0,4.0,Begin
1450,PLINE300,LithoCluster_3400,2023-01-14 15:23:00,DOWN,DOWN,DOWN,2629.0,4.0,Begin
1487,PLINE300,LithoCluster_3400,2023-01-14 17:48:00,DOWN,UP,DOWN,2629.0,4.0,Begin
2599,PLINE300,LithoCluster_3400,2023-01-14 18:00:00,DOWN,UP,DOWN,2599.0,0.5,Begin
2585,PLINE300,LithoCluster_3400,2023-01-15 10:00:00,UP,UP,UP,2585.0,0.5,Begin
2583,PLINE300,LithoCluster_3400,2023-01-15 10:30:00,UP,UP,UP,2583.0,1.0,Begin
2637,PLINE300,LithoCluster_3400,2023-01-15 13:00:00,UP,UP,UP,2637.0,1.5,Begin
2540,PLINE300,LithoCluster_3400,2023-01-15 18:00:00,UP,UP,UP,2540.0,1.0,Begin
2474,PLINE300,LithoCluster_3400,2023-01-16 10:00:00,UP,UP,UP,2474.0,1.0,Begin
2649,PLINE300,LithoCluster_3400,2023-01-16 12:51:00,UP,UP,UP,2649.0,0.48333333333333334,Begin
2620,PLINE300,LithoCluster_3400,2023-01-16 13:30:00,UP,UP,UP,2620.0,0.5,Begin
2479,PLINE300,LithoCluster_3400,2023-01-16 14:22:00,UP,UP,UP,2479.0,1.1333333333333333,Begin
2642,PLINE300,LithoCluster_3400,2023-01-16 15:30:00,UP,UP,UP,2642.0,0.5,Begin
2567,PLINE300,LithoCluster_3400,2023-01-16 16:00:00,UP,UP,UP,2567.0,2.0,Begin
2622,PLINE300,LithoCluster_3400,2023-01-16 18:00:00,UP,UP,UP,2622.0,1.0,Begin
2463,PLINE300,LithoCluster_3400,2023-01-16 18:43:00,UP,UP,UP,2463.0,1.2833333333333334,Begin
2630,PLINE300,LithoCluster_3400,2023-01-16 23:00:00,UP,UP,UP,2630.0,1.0,Begin
2553,PLINE300,LithoCluster_3400,2023-01-17 01:00:00,UP,UP,UP,2553.0,4.0,Begin
2574,PLINE300,LithoCluster_3400,2023-01-17 06:00:00,UP,UP,UP,2574.0,2.0,Begin
2646,PLINE300,LithoCluster_3400,2023-01-17 10:00:00,UP,UP,UP,2646.0,1.0,Begin
2578,PLINE300,LithoCluster_3400,2023-01-17 11:00:00,UP,UP,UP,2578.0,1.0,Begin
2563,PLINE300,LithoCluster_3400,2023-01-17 14:00:00,UP,UP,UP,2563.0,1.0,Begin
2561,PLINE300,LithoCluster_3400,2023-01-17 15:00:00,UP,UP,UP,2561.0,1.0,Begin
2643,PLINE300,LithoCluster_3400,2023-01-17 16:00:00,UP,UP,UP,2643.0,3.5,Begin
2615,PLINE300,LithoCluster_3400,2023-01-17 19:30:00,UP,UP,UP,2615.0,1.0,Begin
2609,PLINE300,LithoCluster_3400,2023-01-18 01:30:00,UP,UP,UP,2609.0,0.5,Begin
2575,PLINE300,LithoCluster_3400,2023-01-18 06:30:00,UP,UP,UP,2575.0,1.5,Begin
2475,PLINE300,LithoCluster_3400,2023-01-18 09:30:00,UP,UP,UP,2475.0,0.5,Begin
2600,PLINE300,LithoCluster_3400,2023-01-18 10:00:00,UP,UP,UP,2600.0,1.0,Begin
2549,PLINE300,LithoCluster_3400,2023-01-18 14:00:00,UP,UP,UP,2549.0,1.0,Begin
2572,PLINE300,LithoCluster_3400,2023-01-18 15:00:00,UP,UP,UP,2572.0,2.0,Begin
2582,PLINE300,LithoCluster_3400,2023-01-18 17:00:00,UP,UP,UP,2582.0,1.0,Begin
2481,PLINE300,LithoCluster_3400,2023-01-18 18:00:00,UP,UP,UP,2481.0,2.25,Begin
2631,PLINE300,LithoCluster_3400,2023-01-18 22:30:00,DOWN,UP,DOWN,2631.0,1.5,Begin
1457,PLINE300,LithoCluster_3400,2023-01-18 23:22:00,UP,UP,UP,2631.0,1.5,Begin
1458,PLINE300,LithoCluster_3400,2023-01-18 23:37:00,DOWN,UP,DOWN,2631.0,1.5,Begin
2579,PLINE300,LithoCluster_3400,2023-01-19 08:30:00,DOWN,UP,DOWN,2579.0,0.5,Begin
2541,PLINE300,LithoCluster_3400,2023-01-19 09:00:00,DOWN,UP,DOWN,2541.0,0.5,Begin
2580,PLINE300,LithoCluster_3400,2023-01-19 09:30:00,DOWN,UP,DOWN,2580.0,0.5,Begin
2476,PLINE300,LithoCluster_3400,2023-01-19 10:00:00,DOWN,UP,DOWN,2476.0,1.2333333333333334,Begin
1459,PLINE300,LithoCluster_3400,2023-01-19 10:11:00,UP,UP,UP,2476.0,1.2333333333333334,Begin
2570,PLINE300,LithoCluster_3400,2023-01-19 14:00:00,UP,UP,UP,2570.0,1.0,Begin
2562,PLINE300,LithoCluster_3400,2023-01-19 15:00:00,UP,UP,UP,2562.0,1.0,Begin
2632,PLINE300,LithoCluster_3400,2023-01-19 16:30:00,UP,UP,UP,2632.0,1.0,Begin
2601,PLINE300,LithoCluster_3400,2023-01-19 17:30:00,UP,UP,UP,2601.0,2.0,Begin
2644,PLINE300,LithoCluster_3400,2023-01-19 19:30:00,UP,UP,UP,2644.0,1.0,Begin
2571,PLINE300,LithoCluster_3400,2023-01-20 02:00:00,UP,UP,UP,2571.0,1.0,Begin
2650,PLINE300,LithoCluster_3400,2023-01-20 06:25:00,UP,UP,UP,2650.0,0.6166666666666667,Begin
2633,PLINE300,LithoCluster_3400,2023-01-20 07:30:00,UP,UP,UP,2633.0,0.5,Begin
2564,PLINE300,LithoCluster_3400,2023-01-20 09:00:00,UP,UP,UP,2564.0,1.0,Begin
2551,PLINE300,LithoCluster_3400,2023-01-20 10:00:00,UP,UP,UP,2551.0,1.0,Begin
2552,PLINE300,LithoCluster_3400,2023-01-20 14:00:00,UP,UP,UP,2552.0,1.0,Begin
2576,PLINE300,LithoCluster_3400,2023-01-20 15:00:00,UP,UP,UP,2576.0,1.5,Begin
2581,PLINE300,LithoCluster_3400,2023-01-20 16:30:00,UP,UP,UP,2581.0,0.5,Begin
2645,PLINE300,LithoCluster_3400,2023-01-20 17:00:00,UP,UP,UP,2645.0,0.5,Begin
2623,PLINE300,LithoCluster_3400,2023-01-20 18:00:00,UP,UP,UP,2623.0,3.0,Begin
2554,PLINE300,LithoCluster_3400,2023-01-21 01:00:00,UP,UP,UP,2554.0,2.0,Begin
2618,PLINE300,LithoCluster_3400,2023-01-21 09:00:00,UP,UP,UP,2618.0,1.0,Begin
2542,PLINE300,LithoCluster_3400,2023-01-21 10:00:00,UP,UP,UP,2542.0,1.0,Begin
2546,PLINE300,LithoCluster_3400,2023-01-21 11:00:00,UP,UP,UP,2546.0,0.5,Begin
2569,PLINE300,LithoCluster_3400,2023-01-21 13:00:00,UP,UP,UP,2569.0,1.0,Begin
2634,PLINE300,LithoCluster_3400,2023-01-21 14:00:00,UP,UP,UP,2634.0,4.0,Begin
2647,PLINE300,LithoCluster_3400,2023-01-21 19:00:00,UP,UP,UP,2647.0,1.0,Begin
2543,PLINE300,LithoCluster_3400,2023-01-22 17:00:00,UP,UP,UP,2543.0,1.0,Begin
2610,PLINE300,LithoCluster_3400,2023-01-23 10:00:00,UP,UP,UP,2610.0,1.0,Begin
2480,PLINE300,LithoCluster_3400,2023-01-23 13:41:00,DOWN,UP,DOWN,2480.0,0.8166666666666667,Begin
1473,PLINE300,LithoCluster_3400,2023-01-23 13:56:00,UP,UP,UP,2480.0,0.8166666666666667,Begin
2602,PLINE300,LithoCluster_3400,2023-01-23 14:30:00,UP,UP,UP,2602.0,0.5,Begin
2550,PLINE300,LithoCluster_3400,2023-01-23 15:00:00,UP,UP,UP,2550.0,0.5,Begin
2603,PLINE300,LithoCluster_3400,2023-01-23 15:30:00,UP,UP,UP,2603.0,0.5,Begin
2555,PLINE300,LithoCluster_3400,2023-01-23 16:00:00,UP,UP,UP,2555.0,0.5,Begin
2604,PLINE300,LithoCluster_3400,2023-01-23 17:30:00,UP,UP,UP,2604.0,0.5,Begin
2558,PLINE300,LithoCluster_3400,2023-01-23 18:00:00,UP,UP,UP,2558.0,1.0,Begin
2624,PLINE300,LithoCluster_3400,2023-01-23 19:00:00,UP,UP,UP,2624.0,0.5,Begin
2586,PLINE300,LithoCluster_3400,2023-01-23 20:30:00,UP,UP,UP,2586.0,0.5,Begin
2587,PLINE300,LithoCluster_3400,2023-01-24 10:00:00,UP,UP,UP,2587.0,1.5,Begin
2607,PLINE300,LithoCluster_3400,2023-01-24 14:00:00,UP,UP,UP,2607.0,1.0,Begin
2467,PLINE300,LithoCluster_3400,2023-01-24 15:00:00,UP,UP,UP,2467.0,1.0,Begin
2605,PLINE300,LithoCluster_3400,2023-01-24 16:00:00,UP,UP,UP,2605.0,3.5,Begin
1474,PLINE300,LithoCluster_3400,2023-01-24 16:07:00,DOWN,UP,DOWN,2605.0,3.5,Begin
2482,PLINE300,LithoCluster_3400,2023-01-24 19:24:00,DOWN,UP,DOWN,2482.0,1.1,Begin
2611,PLINE300,LithoCluster_3400,2023-01-25 01:00:00,UP,UP,UP,2611.0,1.0,Begin
2635,PLINE300,LithoCluster_3400,2023-01-25 02:00:00,UP,UP,UP,2635.0,2.0,Begin
2477,PLINE300,LithoCluster_3400,2023-01-25 09:30:00,UP,UP,UP,2477.0,0.6166666666666667,Begin
2606,PLINE300,LithoCluster_3400,2023-01-25 10:00:00,UP,UP,UP,2606.0,1.0,Begin
2568,PLINE300,LithoCluster_3400,2023-01-25 14:00:00,UP,UP,UP,2568.0,1.0,Begin
2464,PLINE300,LithoCluster_3400,2023-01-25 14:51:00,UP,UP,UP,2464.0,1.15,Begin
2468,PLINE300,LithoCluster_3400,2023-01-25 16:00:00,DOWN,UP,DOWN,2468.0,2.066666666666667,Begin
1479,PLINE300,LithoCluster_3400,2023-01-25 16:44:00,UP,UP,UP,2468.0,2.066666666666667,Begin
2616,PLINE300,LithoCluster_3400,2023-01-25 18:00:00,UP,UP,UP,2616.0,2.0,Begin
2636,PLINE300,LithoCluster_3400,2023-01-25 23:00:00,UP,UP,UP,2636.0,1.0,Begin
2544,PLINE300,LithoCluster_3400,2023-01-26 09:00:00,UP,UP,UP,2544.0,1.0,Begin
2612,PLINE300,LithoCluster_3400,2023-01-26 10:00:00,UP,UP,UP,2612.0,1.0,Begin
2346,PLINE300,TR1950,2023-01-04 10:00:00,UP,UP,UP,2346.0,1.0,Begin
2347,PLINE300,TR1950,2023-01-07 09:00:00,UP,UP,UP,2347.0,1.0,Begin
2348,PLINE300,TR1950,2023-01-07 18:00:00,UP,UP,UP,2348.0,2.0,Begin
2381,PLINE300,TR3300,2023-01-03 09:00:00,UP,DOWN,UP,2381.0,1.0,Begin
2408,PLINE300,TR3300,2023-01-03 10:00:00,UP,DOWN,UP,2408.0,4.0,Begin
2382,PLINE300,TR3300,2023-01-04 08:00:00,UP,DOWN,UP,2382.0,2.0,Begin
2409,PLINE300,TR3300,2023-01-04 10:00:00,UP,DOWN,UP,2409.0,4.0,Begin
2340,PLINE300,TR3300,2023-01-05 08:29:00,UP,DOWN,UP,2340.0,2.0166666666666666,Begin
2410,PLINE300,TR3300,2023-01-05 10:30:00,UP,DOWN,UP,2410.0,2.5,Begin
2411,PLINE300,TR3300,2023-01-06 10:00:00,UP,DOWN,UP,2411.0,2.0,Begin
2412,PLINE300,TR3300,2023-01-06 13:00:00,UP,DOWN,UP,2412.0,2.0,Begin
2405,PLINE300,TR3300,2023-01-06 15:00:00,UP,DOWN,UP,2405.0,1.5,Begin
2377,PLINE300,TR3300,2023-01-06 16:30:00,UP,DOWN,UP,2377.0,1.0,Begin
2406,PLINE300,TR3300,2023-01-06 17:30:00,UP,DOWN,UP,2406.0,0.5,Begin
2336,PLINE300,TR3300,2023-01-06 18:00:00,UP,DOWN,UP,2336.0,2.9,Begin
2363,PLINE300,TR3300,2023-01-07 08:30:00,UP,DOWN,UP,2363.0,2.0,Begin
2337,PLINE300,TR3300,2023-01-08 14:02:00,UP,DOWN,UP,2337.0,2.966666666666667,Begin
2383,PLINE300,TR3300,2023-01-09 00:00:00,UP,DOWN,UP,2383.0,1.0,Begin
2413,PLINE300,TR3300,2023-01-09 10:30:00,UP,DOWN,UP,2413.0,4.5,Begin
