,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,ToolName,_merge
1316,2022-11-03 18:00:00,,meas,2022-11-04 03:00:00,,,PLINE300,9.0,kato15,,H5000_2,31199/30117,,,left_only
1317,2022-11-04 11:00:00,,/,2022-11-04 12:00:00,,,PLINE300,1.0,vandeney,,H5000_2,31199/00653,,,left_only
1318,2022-11-04 12:00:00,,Inpria,2022-11-04 14:00:00,,,PLINE300,2.0,doise23,,H5000_2,31199/31247,,,left_only
1319,2022-11-06 17:00:00,,meas,2022-11-07 06:00:00,,,PLINE300,13.0,kato15,,H5000_2,31199/30117,,,left_only
1320,2022-11-07 17:00:00,,inpria;INPRIA,2022-11-07 22:00:00,,,PLINE300,5.0,doise23;giorda12,,H5000_2,31199/31247,,,left_only
1321,2022-11-07 23:00:00,,Inpria,2022-11-08 02:00:00,,,PLINE300,3.0,deschepp,,H5000_2,31199/31247,,,left_only
1322,2022-11-08 02:00:00,,test,2022-11-08 07:00:00,,,PLINE300,5.0,vleerb85,,H5000_2,31199/30079,,,left_only
1323,2022-11-08 12:00:00,,Inpria,2022-11-08 14:00:00,,,PLINE300,2.0,doise23,,H5000_2,31199/31247,,,left_only
1324,2022-11-08 16:00:00,,inpri,2022-11-08 19:00:00,,,PLINE300,3.0,doise23,,H5000_2,31199/31247,,,left_only
1325,2022-11-09 11:52:16,1.0,test,2022-11-09 14:00:00,1.165,cloost23,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,left_only
1326,2022-11-09 14:00:00,,Inpria,2022-11-09 16:00:00,,,PLINE300,2.0,doise23,,H5000_2,31199/31247,,,left_only
1327,2022-11-10 11:00:00,,Inpria,2022-11-10 12:00:00,,,PLINE300,1.0,deschepp,,H5000_2,31199/31247,,,left_only
1328,2022-11-10 11:58:56,2.0,test,2022-11-10 14:00:00,0.9063888888888888,cloost23,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,left_only
1329,2022-11-10 17:00:00,,Inpria,2022-11-10 20:00:00,,,PLINE300,3.0,deschepp,,H5000_2,31199/31247,,,left_only
1330,2022-11-15 02:00:00,,test,2022-11-15 04:00:00,,,PLINE300,2.0,vleerb85,,H5000_2,31199/30079,,,left_only
1331,2022-11-15 12:00:00,,DSA,2022-11-15 14:00:00,,,PLINE300,2.0,kampit73,,H5000_2,31199/01680,,,left_only
1332,2022-11-15 16:00:00,,Inpria,2022-11-15 18:00:00,,,PLINE300,2.0,deschepp,,H5000_2,31199/31247,,,left_only
1333,2022-11-16 09:00:00,,R,2022-11-16 10:00:00,,,PLINE300,1.0,kim94,,H5000_2,31199/01680,,,left_only
1334,2022-11-16 11:56:12,3.0,test,2022-11-16 14:00:00,1.8719444444444444,cloost23,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,left_only
1335,2022-11-16 14:00:00,,Inpria,2022-11-16 14:30:00,,,PLINE300,0.5,deschepp,,H5000_2,31199/31247,,,left_only
1336,2022-11-16 16:30:00,,Inpria,2022-11-16 19:00:00,,,PLINE300,2.5,deschepp,,H5000_2,31199/31247,,,left_only
1337,2022-11-17 12:00:00,,test,2022-11-17 14:00:00,,,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,left_only
1338,2022-11-17 17:00:00,,AL225326/4,2022-11-17 18:00:00,,,PLINE300,1.0,moelants,,H5000_2,98850/02081,,,left_only
1339,2022-10-31 17:00:00,,m,2022-10-31 18:00:00,,,PLINE300,1.0,vdries51,,SC1950,31199/01413,1950.0,SC1950,both
1340,2022-11-04 10:00:00,,RAX,2022-11-04 11:00:00,,,PLINE300,1.0,kim69,,SC1950,31199/31147,1950.0,SC1950,both
1341,2022-11-04 13:00:00,,RAX,2022-11-04 14:00:00,,,PLINE300,1.0,kim69,,SC1950,31199/31147,1950.0,SC1950,both
1342,2022-11-09 15:00:00,,ASML,2022-11-09 16:00:00,,,PLINE300,1.0,vanderey,,SC1950,31199/31811,1950.0,SC1950,both
1343,2022-11-14 11:00:00,,DSA,2022-11-14 12:00:00,,,PLINE300,1.0,verstr99,,SC1950,31199/00650,1950.0,SC1950,both
1344,2022-11-15 08:00:00,,DSA,2022-11-15 09:00:00,,,PLINE300,1.0,verstr99,,SC1950,31199/00650,1950.0,SC1950,both
1345,2022-11-17 09:00:00,,RAX,2022-11-17 11:00:00,,,PLINE300,2.0,kim69,,SC1950,31199/31147,1950.0,SC1950,both
1346,2022-11-17 14:30:00,0.0,RAX;rax,2022-11-17 19:59:21,5.151111111111111,hofman72,PLINE300,2.5,kim69,,SC1950,31199/31147,1950.0,SC1950,both
1347,2022-10-31 17:00:00,,m,2022-10-31 18:00:00,,,PLINE300,1.0,vdries51,BOTL;TOPL,TR1950,31199/01413,1950.0,TR1950,both
1348,2022-11-03 13:00:00,,UL coaoting,2022-11-03 14:00:00,,,PLINE300,1.0,kim94,TOPL,TR1950,31199/01680,1950.0,TR1950,both
1349,2022-11-04 10:00:00,,RAX,2022-11-04 11:00:00,,,PLINE300,1.0,kim69,BOTL,TR1950,31199/31147,1950.0,TR1950,both
1350,2022-11-04 13:00:00,,RAX,2022-11-04 14:00:00,,,PLINE300,1.0,kim69,BOTL,TR1950,31199/31147,1950.0,TR1950,both
1351,2022-11-09 15:00:00,,ASML,2022-11-09 16:00:00,,,PLINE300,1.0,vanderey,BOTL;TOPL,TR1950,31199/31811,1950.0,TR1950,both
1352,2022-11-15 08:00:00,,DSA,2022-11-15 09:00:00,,,PLINE300,1.0,verstr99,TOPL,TR1950,31199/00650,1950.0,TR1950,both
1353,2022-11-17 09:00:00,,RAX,2022-11-17 11:00:00,,,PLINE300,2.0,kim69,BOTL,TR1950,31199/31147,1950.0,TR1950,both
1354,2022-11-17 14:00:00,,DSA,2022-11-17 14:30:00,,,PLINE300,0.5,kampit73,BOTL,TR1950,31199/01680,1950.0,TR1950,both
1355,2022-11-17 14:30:00,,RAX;rax,2022-11-17 17:00:00,,,PLINE300,2.5,kim69,BOTL,TR1950,31199/31147,1950.0,TR1950,both
1356,2022-10-31 19:00:00,,'-,2022-11-01 00:00:00,,,PLINE300,5.0,pauluss,,HELIOS_G5,42199/00160,,,left_only
1357,2022-11-02 06:30:00,,TEM prep,2022-11-02 15:00:00,,,PLINE300,8.5,han27,,HELIOS_G5,42199/00160,,,left_only
1358,2022-11-03 08:00:00,,training,2022-11-03 18:00:00,,,PLINE300,10.0,koryto87,,HELIOS_G5,42199/00160,,,left_only
1359,2022-11-03 18:00:00,,overnight sample clean training,2022-11-04 08:00:00,,,PLINE300,14.0,scheer40,,HELIOS_G5,42199/00249,,,left_only
1360,2022-11-04 10:00:00,,TEM prep,2022-11-04 17:00:00,,,PLINE300,7.0,drijboom,,HELIOS_G5,42199/00160,,,left_only
1361,2022-11-07 10:00:00,,TEM prep,2022-11-07 17:30:00,,,PLINE300,7.5,drijboom,,HELIOS_G5,42199/00160,,,left_only
1362,2022-11-08 10:00:00,,TEM prep,2022-11-08 17:30:00,,,PLINE300,7.5,drijboom,,HELIOS_G5,42199/00160,,,left_only
1363,2022-11-14 10:00:00,,TEM prep,2022-11-14 17:30:00,,,PLINE300,7.5,drijboom,,HELIOS_G5,42199/00160,,,left_only
1364,2022-11-15 06:30:00,,ECCI service;TEM prep,2022-11-15 17:30:00,,,PLINE300,11.0,han27;drijboom,,HELIOS_G5,42199/00160,,,left_only
1365,2022-11-16 06:30:00,,TEM prep,2022-11-16 14:00:00,,,PLINE300,7.5,han27,,HELIOS_G5,42199/00160,,,left_only
1366,2022-11-16 15:00:00,,TEM spec prep,2022-11-16 18:00:00,,,PLINE300,3.0,nalinm87,,HELIOS_G5,42199/00160,,,left_only
1367,2022-11-17 07:30:00,,cross section;TEM prep,2022-11-17 17:30:00,,,PLINE300,10.0,carola29;drijboom,,HELIOS_G5,42199/00160,,,left_only
1368,2022-11-01 10:00:00,0.0,SiGe SPC Development,2022-11-01 16:40:32,6.573611111111111,muraki29,PLINE300,6.0,muraki29,LP2;PM2;PM3;PM5;PM6,TEL_LEAGA,32005/01675,,,left_only
1369,2022-11-02 09:26:22,1.0,SiGe SPC Development,2022-11-02 16:00:00,1.2208333333333334,muraki29,PLINE300,6.0,muraki29,LP2;PM2;PM3;PM5;PM6,TEL_LEAGA,32005/01675,,,left_only
1370,2022-11-04 10:00:00,,OX HM RM,2022-11-04 16:00:00,,,PLINE300,6.0,puttar77,LP2;PM2;PM6,TEL_LEAGA,32005/01675,,,left_only
1371,2022-11-08 09:00:00,2.0,Oxide Hard Mask Etch Back,2022-11-08 15:00:00,3.885555555555555,puttar77,PLINE300,6.0,puttar77,LP2;PM2;PM6,TEL_LEAGA,32005/01675,,,left_only
1372,2022-11-02 06:00:00,,test,2022-11-02 10:00:00,,,PLINE300,4.0,vanderey,,ZETA,31199/01960,,,left_only
1373,2022-11-03 13:00:00,,Recipe setting-testing,2022-11-03 17:00:00,,,PLINE300,4.0,tuncaa41,,ZETA,36003/02120,,,left_only
1374,2022-11-04 09:00:00,,REcipe setting and testing,2022-11-04 12:00:00,,,PLINE300,3.0,tuncaa41,,ZETA,36003/02120,,,left_only
1375,2022-11-04 14:00:00,,REcipe setting and testing,2022-11-04 17:00:00,,,PLINE300,3.0,tuncaa41,,ZETA,36003/02120,,,left_only
1376,2022-11-08 09:00:00,,REcipe setting and testing,2022-11-08 11:00:00,,,PLINE300,2.0,tuncaa41,,ZETA,36003/02120,,,left_only
1377,2022-11-08 16:00:00,,REcipe setting and testing,2022-11-08 18:00:00,,,PLINE300,2.0,tuncaa41,,ZETA,36003/02120,,,left_only
1378,2022-11-16 10:00:00,,KLA intervention - recipe setup,2022-11-16 11:00:00,,,PLINE300,1.0,tuncaa41,,ZETA,36003/02120,,,left_only
1379,2022-11-16 14:00:00,,KLA intervention  - recipe setup,2022-11-16 17:00:00,,,PLINE300,3.0,tuncaa41,,ZETA,36003/02120,,,left_only
1380,2022-11-17 10:00:00,,testing,2022-11-17 14:30:00,,,PLINE300,4.5,vanderey,,ZETA,31199/01960,,,left_only
1381,2022-11-02 06:30:00,0.0,Reservation for Jelle,2022-11-02 14:03:06,4.548055555555556,vdweeg61,PLINE300,7.5,vdweeg61,LP1;LP2;CL1A;CL2A;CL3A;LP3;LP4;PM_A;PM_B,F_REX300X_1,38199/01284,,,left_only
1382,2022-11-03 06:00:00,,hybrid bonding CMP,2022-11-03 17:30:00,,,PLINE300,11.5,dewild34,LP1;LP2;CL1B;CL3B;LP3;LP4;PM_C;PM_D;CL2B,F_REX300X_1,31399/31519,,,left_only
1383,2022-11-04 06:30:00,,Process lot AL214908;Process AL214908,2022-11-04 21:30:00,,,PLINE300,15.0,vdweeg61;pittev,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,32299/00352,,,left_only
1384,2022-11-07 14:00:00,1.0,Process AL219516,2022-11-07 21:30:00,5.157222222222222,vdweeg61,PLINE300,7.5,vdweeg61,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,38199/01284,,,left_only
1385,2022-11-08 07:00:00,,Table C and D blanket tests,2022-11-08 10:00:00,,,PLINE300,3.0,pittev,LP1;LP2;CL1B;CL3B;DR_B;LP3;LP4;PM_C;PM_D,F_REX300X_1,31399/31519,,,left_only
1386,2022-11-08 10:00:00,,hybrid bonding CMP,2022-11-08 16:00:00,,,PLINE300,6.0,dewild34,LP1;LP2;CL1B;CL2B;CL3B;LP3;LP4;PM_C;PM_D,F_REX300X_1,32099/01506,,,left_only
1387,2022-11-10 10:00:00,0.0,BPR W process,2022-11-10 17:00:00,0.0197222222222222,sugawa19,PLINE300,7.0,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A;PM_A;PM_B,F_REX300X_1,31399/01183,,,left_only
1388,2022-11-14 11:00:00,1.0,W BPR process,2022-11-14 20:02:49,6.831388888888889,sugawa19,PLINE300,7.0,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A,F_REX300X_1,31399/01183,,,left_only
1389,2022-11-15 22:00:00,,CU CMP,2022-11-16 04:00:00,,,PLINE300,6.0,pittev,LP1;LP2;LP3;LP4;PM_C;PM_D,F_REX300X_1,31399/01183,,,left_only
1390,2022-11-16 04:00:00,,hybrid bonding CMP,2022-11-16 17:00:00,,,PLINE300,13.0,dewild34,LP1;LP2;CL1B;CL3B;LP3;LP4;PM_C;PM_D;CL2B,F_REX300X_1,31399/31519,,,left_only
1391,2022-11-02 07:30:00,,use,2022-11-02 08:30:00,,,PLINE200,1.0,vicca54,,ASM200,31199/01513,,,left_only
1392,2022-11-02 19:00:00,,Az12xt,2022-11-02 21:00:00,,,PLINE200,2.0,eswara57,,ASM200,98300/01158,,,left_only
1393,2022-11-03 15:00:00,,Az12xt,2022-11-03 16:30:00,,,PLINE200,1.5,eswara57,,ASM200,98300/01158,,,left_only
1394,2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,,PLINE200,0.5,vicca54,,ASM200,31199/01513,,,left_only
1395,2022-11-09 07:00:00,,use,2022-11-09 08:00:00,,,PLINE200,1.0,vicca54,,ASM200,31199/01513,,,left_only
1396,2022-11-02 07:30:00,,use,2022-11-02 08:30:00,,,PLINE200,1.0,vicca54,,TELACT8_200,31199/01513,,,left_only
1397,2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,,PLINE200,0.5,vicca54,,TELACT8_200,31199/01513,,,left_only
1398,2022-11-09 07:00:00,,use,2022-11-09 08:00:00,,,PLINE200,1.0,vicca54,,TELACT8_200,31199/01513,,,left_only
1399,2022-11-02 08:30:00,,ILLUMINATOR - Preliminary Tests,2022-11-02 09:00:00,,,PLINE200,0.5,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1400,2022-11-04 12:00:00,,Illuminator Strip,2022-11-04 12:30:00,,,PLINE200,0.5,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1401,2022-11-07 09:30:00,,Strip of Illuminator wafers,2022-11-07 11:00:00,,,PLINE200,1.5,nedelj21,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1402,2022-11-08 09:00:00,,Lot P223216 - rfpd PR22.0198,2022-11-08 11:00:00,,,PLINE200,2.0,woutersj,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1403,2022-11-09 10:30:00,,ILLUMINATOR - Thick Diel Etch,2022-11-09 12:30:00,,,PLINE200,2.0,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1404,2022-11-10 09:00:00,,Mandrake Etch,2022-11-10 11:30:00,,,PLINE200,2.5,woutersj,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1405,2022-11-15 08:00:00,,ILLUMINATOR - FULL Beam Rls,2022-11-15 11:30:00,,,PLINE200,3.5,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1406,2022-11-16 07:30:00,0.0,ILLUMINATOR - FULL Beam Rls,2022-11-16 11:30:00,0.0041666666666666,vespen36,PLINE200,4.0,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224,,,left_only
1407,2022-11-16 14:00:00,0.0,BS Sequel TroubleShoot,2022-11-16 16:50:02,1.3066666666666666,jamieson,PLINE200,2.0,jamieson,PM3,SPTS_OMEGA,98850/02081,,,left_only
1408,2022-11-02 09:00:00,,TEOS oxide CMP annealed 2 slurry,2022-11-02 18:00:00,,,PLINE300,9.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32099/01821,,,left_only
1409,2022-11-03 09:00:00,,TSV TEOS oxide CMP P1 only,2022-11-03 17:30:00,,,PLINE300,8.5,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32099/01821,,,left_only
1410,2022-11-04 07:00:00,,hybrid bonding CMP,2022-11-04 13:00:00,,,PLINE300,6.0,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,32099/01506,,,left_only
1411,2022-11-04 13:00:00,0.0,"Cu CMP, EP monitoring, spc must",2022-11-04 22:03:01,8.443333333333333,ceulem72,PLINE300,7.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32102/01048,,,left_only
1412,2022-11-06 00:30:00,,TSV TEOS oxide CMP optiplane,2022-11-06 06:00:00,,,PLINE300,5.5,raymaek,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32099/01821,,,left_only
1413,2022-11-06 22:00:00,,Mo CTL lot,2022-11-07 14:30:00,,,PLINE300,16.5,raymaek,LP1;LP2;H1;PM2;PM3;PM1,REFLEXION_2,31399/00039,,,left_only
1414,2022-11-10 08:00:00,,TiN plus 150 nm Cu CMP,2022-11-10 14:00:00,,,PLINE300,6.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32299/01084,,,left_only
1415,2022-11-14 09:00:00,,TiN plus Cu CMP Tool in spec,2022-11-14 13:00:00,,,PLINE300,4.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32299/01084,,,left_only
1416,2022-11-14 13:00:00,0.0,Cu CMP using CSL P1 LK393 P3,2022-11-14 20:38:00,6.579166666666667,ceulem72,PLINE300,4.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,37093/02175,,,left_only
1417,2022-11-16 06:00:00,,lot on hold,2022-11-16 10:00:00,,,PLINE300,4.0,raymaek,LP1;CLEA;H1;PM2;PM3;PM1,REFLEXION_2,31399/00039,,,left_only
1418,2022-11-18 06:00:00,,internal dev ACu vs LK slurry,2022-11-18 17:00:00,,,PLINE300,11.0,raymaek,LP1;H4;PM2;PM3;PM1,REFLEXION_2,31399/00039,,,left_only
1419,2022-11-02 09:30:00,,outgassing,2022-11-02 12:00:00,,,PLINE300,2.5,nynsl,LP1;LL1;PM1,POLYGON8300,31499/00379,,,left_only
1420,2022-11-02 13:00:00,,Al2O3 deposition on WS2,2022-11-02 19:00:00,,,PLINE300,6.0,lin98,LP1;LP2;PM4,POLYGON8300,31499/00881,,,left_only
1421,2022-11-03 09:00:00,,Al2O3 on WS2,2022-11-03 17:00:00,,,PLINE300,8.0,lin98,LP1;LP2;PM4,POLYGON8300,31499/00881,,,left_only
1422,2022-11-16 09:00:00,,ALD new precursor,2022-11-18 18:30:00,,,PLINE300,57.5,peissk91,LP1;LL1;PM1,POLYGON8300,31499/00379,,,left_only
1423,2022-11-02 10:00:00,,test,2022-11-02 14:00:00,,,PLINE200,4.0,noda11,,ACT12_MTM,31012/01649,,,left_only
1424,2022-11-03 11:00:00,0.0,test,2022-11-03 13:00:00,1.6769444444444443,vanpuym,PLINE200,2.0,noda11,,ACT12_MTM,31012/01649,,,left_only
1425,2022-11-04 11:00:00,,test,2022-11-04 12:00:00,,,PLINE200,1.0,noda11,,ACT12_MTM,31012/01649,,,left_only
1426,2022-11-02 10:00:00,0.0,BB305 coat bond,2022-11-02 14:00:00,0.5558333333333333,ghosh40,PLINE200,4.0,ghosh40,,TEMP_BONDER,98500/01852,,,left_only
1427,2022-11-04 09:00:00,0.0,C3 / TTV,2022-11-04 14:00:00,4.723888888888889,guerrera,PLINE200,5.0,guerrera,,TEMP_BONDER,32299/00716,,,left_only
1428,2022-11-07 12:49:54,1.0,BB305 bond quality,2022-11-07 17:06:00,4.2683333333333335,ghosh40,PLINE200,3.0,ghosh40,,TEMP_BONDER,98500/01852,,,left_only
1429,2022-11-07 20:00:00,0.0,lot,2022-11-07 21:30:00,0.3911111111111111,han41,PLINE200,1.5,han41,,TEMP_BONDER,36671/01224,,,left_only
1430,2022-11-08 08:13:30,2.0,MX2 layer transfer,2022-11-08 13:52:21,5.6475,ghosh40,PLINE200,2.0,ghosh40,,TEMP_BONDER,98500/01852,,,left_only
1431,2022-11-08 13:00:00,0.0,TBM development,2022-11-08 16:24:22,2.0077777777777777,patil20,PLINE200,3.0,patil20,,TEMP_BONDER,36671/01221,,,left_only
1432,2022-11-09 13:00:00,,TBM development,2022-11-09 17:00:00,,,PLINE200,4.0,patil20,,TEMP_BONDER,36671/01221,,,left_only
1433,2022-11-10 13:00:00,1.0,TBM development,2022-11-10 17:00:00,1.1369444444444443,jedidi64,PLINE200,4.0,patil20,,TEMP_BONDER,36671/01221,,,left_only
1434,2022-11-14 09:00:00,0.0,POR recipe - C1301,2022-11-14 15:15:26,5.904444444444445,jedidi64,PLINE200,5.0,jedidi64,,TEMP_BONDER,31012/01084,,,left_only
1435,2022-11-15 10:00:00,1.0,lot;TBM development,2022-11-15 16:00:00,2.9591666666666665,han41,PLINE200,4.5,han41;patil20,,TEMP_BONDER,36671/01224,,,left_only
1436,2022-11-16 13:00:00,3.0,TBM development,2022-11-16 16:00:00,0.6172222222222222,jedidi64,PLINE200,3.0,patil20,,TEMP_BONDER,36671/01224,,,left_only
1437,2022-11-17 13:00:00,,TBM development,2022-11-17 16:00:00,,,PLINE200,3.0,patil20,,TEMP_BONDER,36671/01224,,,left_only
1438,2022-11-02 10:30:00,0.0,H-barrier exp,2022-11-02 17:30:00,5.805,witterst,PLINE300,7.0,witterst,LP1;CHB,ANELVA,31499/01715,,,left_only
1439,2022-11-17 10:30:00,1.0,Ti(O) H-barrier,2022-11-17 13:00:00,1.9680555555555557,witterst,PLINE300,2.5,witterst,LP1;CHB,ANELVA,31499/01715,,,left_only
1440,2022-11-02 11:00:00,,BS Cleaning,2022-11-02 13:30:00,,,PLINE300,2.5,rastog28,ATM;SM1;SM2;SM3,SEZ304,30990/32063,,,left_only
1441,2022-11-02 11:00:00,,demo,2022-11-02 13:00:00,,,PLINE200,2.0,noda11,,AP300,31012/01649,,,left_only
1442,2022-11-03 10:00:00,,exp FEM,2022-11-03 11:30:00,,,PLINE200,1.5,mingar54,,AP300,32099/01821,,,left_only
1443,2022-11-03 15:00:00,,DFR,2022-11-03 16:30:00,,,PLINE200,1.5,eswara57,,AP300,98300/01535,,,left_only
1444,2022-11-04 10:30:00,0.0,exposure,2022-11-04 13:54:39,2.7091666666666665,guerrera,PLINE200,3.0,guerrera,,AP300,32299/00716,,,left_only
1445,2022-11-08 10:00:00,,exp,2022-11-08 11:30:00,,,PLINE200,1.5,mingar54,,AP300,32099/01821,,,left_only
1446,2022-11-10 10:39:01,0.0,exp,2022-11-10 12:30:00,1.2630555555555556,mingar54,PLINE200,1.5,mingar54,,AP300,32099/01821,,,left_only
1447,2022-11-02 11:30:00,,IMEC Clean (6 wafers),2022-11-02 12:30:00,,,PLINE300,1.0,rastog28,LP1;MPC2,DNS_6,30990/32063,,,left_only
1448,2022-11-02 14:46:03,0.0,HF-O3-APM clean of bare si,2022-11-02 17:36:08,2.834722222222222,drent34,PLINE300,2.0,drent34,LP1;LP2;MPC8,DNS_6,31199/31811,,,left_only
1449,2022-11-07 12:00:00,,HF-O3-APM clean of bare si,2022-11-07 13:00:00,,,PLINE300,1.0,drent34,LP1;LP2;MPC8,DNS_6,31199/31811,,,left_only
1450,2022-11-07 16:00:00,,Demo related,2022-11-07 17:30:00,,,PLINE300,1.5,homkar65,LP3;MPC2,DNS_6,30990/32063,,,left_only
1451,2022-11-09 07:00:00,,HF-O3-APM clean of bare si,2022-11-09 09:00:00,,,PLINE300,2.0,drent34,LP1;LP2;MPC8,DNS_6,31199/31811,,,left_only
1452,2022-11-14 10:49:33,0.0,HPM Recipe;IMEC Clean (215),2022-11-14 15:00:00,1.51,rastog28,PLINE300,6.0,rastog28,LP1;MPC5;LP2;MPC2,DNS_6,30990/32063,,,left_only
1453,2022-11-16 15:00:00,,imec clean,2022-11-16 15:30:00,,,PLINE300,0.5,peissk91,LP4;MPC2,DNS_6,31499/00379,,,left_only
1454,2022-11-02 12:00:00,,LAM,2022-11-02 13:00:00,,,PLINE300,1.0,blanco74,,SC2000,31199/01755,2000.0,SC2000,both
1455,2022-11-03 08:30:00,,DSA,2022-11-03 12:30:00,,,PLINE300,4.0,verstr99,,SC2000,31199/00650,2000.0,SC2000,both
1456,2022-11-08 09:00:00,0.0,emar,2022-11-08 13:16:06,4.150277777777778,canga29,PLINE300,2.0,canga29,,SC2000,31199/01391,2000.0,SC2000,both
1457,2022-11-09 15:00:00,,ASML,2022-11-09 16:30:00,,,PLINE300,1.5,vanderey,,SC2000,31199/31811,2000.0,SC2000,both
1458,2022-11-10 12:00:00,,BMMO V4.2 exposure,2022-11-10 18:00:00,,,PLINE300,6.0,schaap,,SC2000,31199/31811,2000.0,SC2000,both
1459,2022-11-15 16:00:00,,sto,2022-11-15 17:00:00,,,PLINE300,1.0,bisschop,,SC2000,31199/01988,2000.0,SC2000,both
1460,2022-11-17 10:30:00,,e,2022-11-17 12:30:00,,,PLINE300,2.0,hermansj,,SC2000,31199/31191,2000.0,SC2000,both
1461,2022-11-02 13:43:46,0.0,Bonding of PAT on Glass on PI,2022-11-02 18:00:00,2.1213888888888888,segers56,PLINE200,4.0,segers56,,BONDER_200,97401/14983,,,left_only
1462,2022-11-03 11:00:00,0.0,Bonding glass/TOK to glass/ PI,2022-11-03 17:00:00,4.5975,wysock13,PLINE200,6.0,wysock13,,BONDER_200,97401/00942,,,left_only
1463,2022-11-04 11:30:00,,JSR trial,2022-11-04 16:00:00,,,PLINE200,4.5,noda11,,BONDER_200,31012/01649,,,left_only
1464,2022-11-07 15:00:00,1.0,Bonding glass/TOK to glass/PI,2022-11-07 17:30:00,1.9222222222222225,wysock13,PLINE200,2.5,wysock13,,BONDER_200,97401/00942,,,left_only
1465,2022-11-08 13:00:00,,glass perminex glass bonding,2022-11-08 18:00:00,,,PLINE200,5.0,arnett70,,BONDER_200,44999/01882,,,left_only
1466,2022-11-15 11:00:00,0.0,glass perminex glass bonding,2022-11-15 17:00:00,4.809722222222222,arnett70,PLINE200,6.0,arnett70,,BONDER_200,44999/01882,,,left_only
1467,2022-11-17 12:12:24,2.0,Bonding glass/PI to glass/PAT,2022-11-17 17:00:00,3.856388888888889,wysock13,PLINE200,4.5,wysock13,,BONDER_200,97401/00942,,,left_only
1468,2022-11-02 14:00:00,,cure of polymer,2022-11-02 18:00:00,,,PLINE200,4.0,noda11,,BLUE_M_BCB,31012/01649,,,left_only
1469,2022-11-04 15:00:00,,cure of polymer,2022-11-04 19:00:00,,,PLINE200,4.0,noda11,,BLUE_M_BCB,31012/01649,,,left_only
1470,2022-11-15 11:30:00,,cure of polymer,2022-11-15 14:30:00,,,PLINE200,3.0,noda11,,BLUE_M_BCB,31012/01649,,,left_only
1471,2022-11-02 15:00:00,,MHM,2022-11-02 15:30:00,,,PLINE300,0.5,kampit73,LP1;PM1,LAM_E5_2,31199/01680,,,left_only
1472,2022-11-09 08:00:00,,plasma clean,2022-11-09 09:00:00,,,PLINE300,1.0,goossen,LP1;PM2,LAM_E5_2,31299/31900,,,left_only
1473,2022-11-10 09:00:00,,bake lam wafers,2022-11-10 11:30:00,,,PLINE300,2.5,zaid49,LP1;PM2,LAM_E5_2,31199/01918,,,left_only
1474,2022-11-10 11:00:00,,MHM,2022-11-10 11:30:00,,,PLINE300,0.5,kampit73,LP2;PM1,LAM_E5_2,31199/01680,,,left_only
1475,2022-11-15 11:00:00,,Recipe manual EP,2022-11-15 11:30:00,,,PLINE300,0.5,katcko10,LP3;PM1,LAM_E5_2,38199/01792,,,left_only
1476,2022-11-16 11:30:00,,development,2022-11-16 12:30:00,,,PLINE300,1.0,puliya38,LP1;PM4,LAM_E5_2,38199/37862,,,left_only
1477,2022-11-17 09:42:50,,,2022-11-17 09:55:36,0.2127777777777778,puliya38,PLINE300,,,,LAM_E5_2,38199/37862,,,left_only
